AD	AD100	Canillo	Canillo	02					42.5833	1.6667	6
AR	6223	FERNANDO MARTI	Buenos Aires	B					-34.6667	-63.3667	4
AR	6230	MOORES	Buenos Aires	B					-34.95	-62.9	4
AR	6230	GENERAL VILLEGAS ESTAFETA No.1	Buenos Aires	B					-34.9917	-62.9583	3
AR	6230	GENERAL VILLEGAS	Buenos Aires	B					-35.0333	-63.0167	4
AR	6230	LOS LAURELES (ESTACION FCGB.)	Buenos Aires	B					-34.9917	-62.9583	3
AR	6231	PRADERE	Buenos Aires	B					-35.2926	-62.9981	1
AR	6231	CUENCA	Buenos Aires	B					-35.2926	-62.9981	1
AR	6233	HEREFORD	Buenos Aires	B					-35.1333	-62.5	4
AR	6233	SANSINENA	Buenos Aires	B					-35.2667	-63.2	4
AR	6233	CONDARCO	Buenos Aires	B					-35.2667	-63.0667	4
AR	6237	RIVADAVIA	Buenos Aires	B					-35.4667	-62.95	4
AR	6237	AMERICA	Buenos Aires	B					-35.4583	-62.8833	3
AR	6237	CERRITO	Buenos Aires	B					-35.45	-62.8167	4
AR	6239	MERIDIANO Vº (GONZALEZ MORENO, PDO.RIVADAVIA)	Buenos Aires	B					-35.5333	-63.2667	3
AR	6239	GONZALEZ MORENO	Buenos Aires	B					-35.55	-63.3667	4
AR	6239	SAN MAURICIO	Buenos Aires	B					-35.5167	-63.1667	4
AR	6241	GONDRA	Buenos Aires	B					-34.75	-63.35	4
AR	6241	PIEDRITAS	Buenos Aires	B					-34.75	-62.9667	4
AR	6241	EMILIO V. BUNGE	Buenos Aires	B					-34.7667	-63.2	4
AR	6241	SANTA ELEODORA	Buenos Aires	B					-34.6833	-62.7	4
AR	6241	ELDIA	Buenos Aires	B					-34.75	-62.8333	4
AR	6242	ELORDI	Buenos Aires	B					-35.05	-63.1333	4
AR	6242	DRABBLE	Buenos Aires	B					-34.9	-62.7667	4
AR	6242	LOS CALDENES	Buenos Aires	B					-34.975	-62.95	3
AR	6244	BANDERALO	Buenos Aires	B					-35	-63.35	4
AR	6332	BENITEZ	Buenos Aires	B					-36.4167	-63.287	1
AR	6335	QUENUMA	Buenos Aires	B					-36.5833	-63.1	4
AR	6335	GRACIARENA (PDO. SALLIQUELO)	Buenos Aires	B					-36.5833	-63.1	3
AR	6337	INGENIERO THOMPSON	Buenos Aires	B					-36.6333	-62.9167	4
AR	6337	MARIA P. MORENO	Buenos Aires	B					-36.6333	-62.9167	3
AR	6338	LEUBUCO	Buenos Aires	B					-36.8833	-63.0333	4
AR	6339	SALLIQUELO	Buenos Aires	B					-36.75	-62.9333	4
AR	6339	CAILOMUTA	Buenos Aires	B					-36.75	-62.9333	3
AR	6341	EL PARQUE	Buenos Aires	B					-36.7	-63.3667	3
AR	6341	COLONIA NAVEIRA	Buenos Aires	B					-36.7	-63.3667	3
AR	6341	COLONIA MURATURE	Buenos Aires	B					-36.7	-63.3667	3
AR	6341	CHOPI TALO	Buenos Aires	B					-36.7	-63.3667	3
AR	6341	FRANCISCO MURATURE	Buenos Aires	B					-36.7	-63.3667	4
AR	6341	LA PALA	Buenos Aires	B					-36.7	-63.3667	4
AR	6343	MAZA	Buenos Aires	B					-36.8333	-63.3167	4
AR	6343	LOS GAUCHOS (APEADERO FCDFS.)	Buenos Aires	B					-36.8333	-63.3167	3
AR	6346	PELLEGRINI	Buenos Aires	B					-36.2667	-63.15	4
AR	6348	BOCAYUVA	Buenos Aires	B					-36.2167	-63.0667	4
AR	6348	DE BARY	Buenos Aires	B					-36.35	-63.2333	4
AR	6400	MARTIN FIERRO (PDO.TRENQUE LAUQUEN)	Buenos Aires	B					-36.0389	-62.9389	3
AR	6400	MARI LAUQUEN	Buenos Aires	B					-36.15	-62.9833	4
AR	6400	BARRIO INDIO TROMPA	Buenos Aires	B					-36.0389	-62.9389	3
AR	6400	LERTORA	Buenos Aires	B					-35.9167	-62.9667	4
AR	6400	LA ZANJA	Buenos Aires	B					-36.05	-62.8667	4
AR	6400	LAS GUASQUITAS	Buenos Aires	B					-36.0389	-62.9389	3
AR	6400	LAGUNA REDONDA	Buenos Aires	B					-36.0389	-62.9389	3
AR	6401	SUNBLAD	Buenos Aires	B					-36.0819	-62.7528	1
AR	6403	BADANO	Buenos Aires	B					-35.7278	-63.0278	3
AR	6403	ROOSEVELT (PDO. RIVADAVIA)	Buenos Aires	B					-35.7278	-63.0278	3
AR	6403	MIRA PAMPA	Buenos Aires	B					-35.8667	-63.3833	4
AR	6403	LA CAUTIVA	Buenos Aires	B					-35.7278	-63.0278	3
AR	6403	FORTIN OLAVARRIA	Buenos Aires	B					-35.7	-63	4
AR	6403	FRANCISCO DE VITORIA	Buenos Aires	B					-35.6167	-62.7	4
AR	6403	COLONIA EL BALDE	Buenos Aires	B					-35.7278	-63.0278	3
AR	6405	DUHAU	Buenos Aires	B					-36.1722	-62.3556	3
AR	6405	ALBARIÑO	Buenos Aires	B					-36.05	-62.1167	4
AR	6405	30 DE AGOSTO	Buenos Aires	B					-36.2667	-62.55	4
AR	6405	CORAZZI	Buenos Aires	B					-36.2	-62.4	4
AR	6407	LA PORTEÑA (PDO.TRENQUE LAUQUEN)	Buenos Aires	B					-36.3667	-62.35	3
AR	6407	GIRODIAS	Buenos Aires	B					-36.3667	-62.35	4
AR	6409	PEHUELCHES	Buenos Aires	B					-36.35	-62.8667	4
AR	6409	JOSE MARIA BLANCO	Buenos Aires	B					-36.45	-62.85	4
AR	6411	GARRE	Buenos Aires	B					-36.55	-62.5833	4
AR	6411	BRAVO DEL DOS	Buenos Aires	B					-36.55	-62.5833	3
AR	6411	PAPIN	Buenos Aires	B					-36.55	-62.5833	4
AR	6417	CASBAS	Buenos Aires	B					-36.75	-62.5	4
AR	6417	SATURNO	Buenos Aires	B					-36.9	-62.6667	4
AR	6417	CASEY	Buenos Aires	B					-36.7	-62.3167	4
AR	6417	SAN FERMIN	Buenos Aires	B					-36.8167	-62.5833	4
AR	6417	FORTIN PAUNERO	Buenos Aires	B					-36.7917	-62.5167	3
AR	6422	PRIMERA JUNTA	Buenos Aires	B					-35.9167	-62.6333	4
AR	6424	BERUTTI	Buenos Aires	B					-35.8667	-62.5	4
AR	6424	SAN RAMON (BERUTTI, PDO. TRENQUE LAUQUEN)	Buenos Aires	B					-35.8667	-62.5	3
AR	6430	POCITO	Buenos Aires	B					-37.1111	-62.7667	3
AR	6430	CARHUE	Buenos Aires	B					-37.1833	-62.7333	4
AR	6430	FATRALO	Buenos Aires	B					-36.9667	-62.8333	4
AR	6430	ADOLFO ALSINA	Buenos Aires	B					-37.1833	-62.7333	4
AR	6430	JUAN V. CILLEY	Buenos Aires	B					-37.1111	-62.7667	3
AR	6430	ROLITO (ESTACION FCGB)	Buenos Aires	B					-37.1111	-62.7667	3
AR	6431	ESTACION LAGO EPECUEN	Buenos Aires	B					-37.1333	-62.8	3
AR	6431	LAGO EPECUEN	Buenos Aires	B					-37.1333	-62.8	4
AR	6433	ARTURO VATTEONE	Buenos Aires	B					-37.2	-62.8333	4
AR	6435	GUAMINI	Buenos Aires	B					-37.0333	-62.4167	4
AR	6435	LAGUNA DEL MONTE (GUAMINI, PDO.GUAMINI)	Buenos Aires	B					-37.0333	-62.4167	3
AR	6437	SANTA RITA (ALAMOS, PDO. GUAMINI)	Buenos Aires	B					-37	-62.45	3
AR	6437	LA HERMINIA	Buenos Aires	B					-37	-62.45	3
AR	6437	LAS MERCEDES	Buenos Aires	B					-37	-62.45	3
AR	6437	LAS CUATRO HERMANAS	Buenos Aires	B					-37	-62.45	3
AR	6437	EL NILO	Buenos Aires	B					-37	-62.45	3
AR	6437	COLONIA SAN RAMON	Buenos Aires	B					-37	-62.45	3
AR	6437	ARROYO EL CHINGOLO	Buenos Aires	B					-37	-62.45	3
AR	6437	ARROYO VENADO	Buenos Aires	B					-37.1	-62.55	4
AR	6437	ALFA	Buenos Aires	B					-37	-62.45	3
AR	6437	LAS TRES FLORES	Buenos Aires	B					-37	-62.45	3
AR	6437	EL TREBAÑON	Buenos Aires	B					-37	-62.45	3
AR	6437	ALAMOS	Buenos Aires	B					-36.9	-62.35	4
AR	6437	LA GREGORIA	Buenos Aires	B					-37	-62.45	3
AR	6438	MASUREL	Buenos Aires	B					-36.975	-62.4889	1
AR	6439	BONIFACIO	Buenos Aires	B					-36.8167	-62.2167	4
AR	6439	LURO	Buenos Aires	B					-36.6333	-62.1333	4
AR	6439	LAGUNA ALSINA	Buenos Aires	B					-36.8167	-62.2167	4
AR	6439	LA MANUELA	Buenos Aires	B					-36.7333	-62.05	4
AR	6441	RIVERA	Buenos Aires	B					-37.2	-63.2333	4
AR	6441	COLONIA BARON HIRSCH	Buenos Aires	B					-37.2	-63.2333	3
AR	6443	EPUMER	Buenos Aires	B					-37.0833	-63.2667	3
AR	6443	ARANO	Buenos Aires	B					-37.0833	-63.2667	4
AR	6443	MALABIA	Buenos Aires	B					-37.0833	-63.2667	3
AR	6450	BARRIO OBRERO (PEHUAJO, PDO. PEHAJO)	Buenos Aires	B					-35.7074	-61.961	3
AR	6450	PEHUAJO	Buenos Aires	B					-35.8147	-61.9053	4
AR	6450	ABEL	Buenos Aires	B					-35.6	-62.0167	4
AR	6450	PEHUAJO ESTAFETA Nº1	Buenos Aires	B					-35.7074	-61.961	3
AR	6450	PEHUAJO ESTAFETA Nº2	Buenos Aires	B					-35.7074	-61.961	3
AR	6450	ROVIRA	Buenos Aires	B					-35.7074	-61.961	3
AR	6450	SANTA CECILIA SUD	Buenos Aires	B					-35.7074	-61.961	3
AR	6451	NUEVA PLATA	Buenos Aires	B					-35.9	-61.8167	4
AR	6451	GNECCO	Buenos Aires	B					-35.6833	-61.9833	4
AR	6451	LARRAMENDY	Buenos Aires	B					-35.6333	-62.0833	4
AR	6451	PEDRO GAMEN	Buenos Aires	B					-35.65	-61.85	4
AR	6451	LOS INDIOS (CURARU, PDO. CARLOS TEJEDOR)	Buenos Aires	B					-35.7648	-61.9167	3
AR	6451	GIRONDO	Buenos Aires	B					-36	-61.6167	4
AR	6451	MARUCHA (ESTACION FCGM)	Buenos Aires	B					-35.7648	-61.9167	3
AR	6451	SAN CARLOS (CURARU, PDO. CARLOS TEJEDOR)	Buenos Aires	B					-35.7648	-61.9167	3
AR	6451	MAGDALA	Buenos Aires	B					-36.1	-61.7	4
AR	6451	INOCENCIO SOSA	Buenos Aires	B					-35.7167	-62.1333	4
AR	6451	ANCON	Buenos Aires	B					-35.5667	-61.85	4
AR	6451	CURARU	Buenos Aires	B					-35.6333	-62.2167	4
AR	6453	CARLOS SALAS	Buenos Aires	B					-35.3833	-61.9833	4
AR	6453	LAS TOSCAS	Buenos Aires	B					-35.35	-61.8	4
AR	6453	LA PRADERA	Buenos Aires	B					-35.3667	-61.8917	3
AR	6455	HUSARES	Buenos Aires	B					-35.5167	-62.3333	4
AR	6455	DRYSDALE	Buenos Aires	B					-35.3	-62.6333	4
AR	6455	CARLOS TEJEDOR	Buenos Aires	B					-35.3833	-62.4167	4
AR	6457	INGENIERO BEAUGEY	Buenos Aires	B					-35.5	-62.2333	4
AR	6457	KILOMETRO 386 (APEADERO FCDFS.)	Buenos Aires	B					-35.5	-62.2333	3
AR	6459	COLONIA SERE	Buenos Aires	B					-35.4333	-62.7	4
AR	6459	SANTA INES (PDO. CARLOS TEJEDOR)	Buenos Aires	B					-35.4333	-62.7	3
AR	6461	CAPITAN CASTRO	Buenos Aires	B					-35.9167	-62.25	4
AR	6461	LA COTORRA	Buenos Aires	B					-36.0333	-62.2333	4
AR	6463	SANTA CECILIA CENTRO	Buenos Aires	B					-35.95	-61.9667	3
AR	6463	EL SANTIAGO	Buenos Aires	B					-35.95	-61.9667	3
AR	6463	ALAGON	Buenos Aires	B					-35.95	-61.9667	4
AR	6465	HENDERSON	Buenos Aires	B					-36.3	-61.7167	4
AR	6465	CORACEROS	Buenos Aires	B					-36.3333	-61.7667	4
AR	6467	MARIA LUCILA	Buenos Aires	B					-36.1833	-61.5333	4
AR	6467	EL TRIO	Buenos Aires	B					-36.2917	-61.7333	3
AR	6467	KILOMETRO 393 (APEADERO FCDFS.)	Buenos Aires	B					-36.2917	-61.7333	3
AR	6467	ENRIQUE LAVALLE	Buenos Aires	B					-36.4	-61.9333	4
AR	6469	MONES CAZON	Buenos Aires	B					-36.2333	-62	4
AR	6469	ASTURIAS	Buenos Aires	B					-36.1667	-61.8833	4
AR	6471	LA MARGARITA (LA CARRETA, PDO. TRENQUE LAUQUEN)	Buenos Aires	B					-36.2833	-62.2125	3
AR	6471	ATAHUALPA	Buenos Aires	B					-36.3	-62.2	4
AR	6471	SALAZAR	Buenos Aires	B					-36.3	-62.2	4
AR	6471	MOURAS	Buenos Aires	B					-36.3167	-62.2167	4
AR	6471	SANTA INES (LA CARRETA, PDO. TRENQUE LAUQUEN)	Buenos Aires	B					-36.2833	-62.2125	3
AR	6471	LA CARRETA	Buenos Aires	B					-36.2167	-62.2333	4
AR	6472	SANTA CECILIA NORTE	Buenos Aires	B					-35.8667	-62.05	3
AR	6472	FRANCISCO MADERO	Buenos Aires	B					-35.8667	-62.05	4
AR	6474	JUAN JOSE PASO	Buenos Aires	B					-35.8333	-62.2667	4
AR	6474	CAMPO ARISTIMUÑO	Buenos Aires	B					-35.8083	-62.2583	3
AR	6474	EL RECADO	Buenos Aires	B					-35.7833	-62.25	4
AR	6475	ESTEBAN DE LUCA	Buenos Aires	B					-35.65	-62.35	4
AR	6475	FRANCISCO MAGNANO	Buenos Aires	B					-35.65	-62.4833	4
AR	6475	LA HIGUERA	Buenos Aires	B					-35.65	-62.4167	3
AR	6475	LOS CHAÑARES	Buenos Aires	B					-35.65	-62.4167	3
AR	6476	GUANACO	Buenos Aires	B					-35.7	-61.65	4
AR	6476	CHICLANA	Buenos Aires	B					-35.7333	-61.7333	4
AR	6476	PUEBLO VILLA SAN ESTEBAN	Buenos Aires	B					-35.6889	-61.6944	3
AR	6476	LAS JUANITAS	Buenos Aires	B					-35.6333	-61.7	4
AR	6500	FAUZON	Buenos Aires	B					-35.4	-61	4
AR	6500	SAN JUAN (9 DE JULIO, PDO. 9 DE JULIO)	Buenos Aires	B					-35.4	-61	3
AR	6500	9 DE JULIO ESTAFETA Nº2	Buenos Aires	B					-35.4	-61	3
AR	6500	9 DE JULIO (PARTIDO NUEVE DE JULIO)	Buenos Aires	B					-35.4	-61	3
AR	6500	BARRIO JULIO DE VEDIA	Buenos Aires	B					-35.4	-61	3
AR	6501	DOCE DE OCTUBRE	Buenos Aires	B					-35.6	-60.9	4
AR	6501	MULCAHY	Buenos Aires	B					-35.5	-60.7167	4
AR	6501	ESTACION PROVINCIAL 9 DE JULIO	Buenos Aires	B					-35.55	-60.8083	3
AR	6501	LAGUNA DEL CURA	Buenos Aires	B					-35.55	-60.8083	3
AR	6503	PATRICIOS	Buenos Aires	B					-35.45	-60.7	4
AR	6503	KILOMETRO 234	Buenos Aires	B					-35.45	-60.7	3
AR	6503	DESVIO KILOMETRO 234	Buenos Aires	B					-35.45	-60.7	3
AR	6505	DUDIGNAC	Buenos Aires	B					-35.65	-60.7333	4
AR	6507	LAS NEGRAS	Buenos Aires	B					-35.6667	-60.725	3
AR	6507	CORBETT	Buenos Aires	B					-35.85	-60.9833	4
AR	6507	MOREA	Buenos Aires	B					-35.5667	-60.55	4
AR	6507	GERENTE CILLEY	Buenos Aires	B					-35.5	-60.5167	4
AR	6507	SANTOS UNZUE	Buenos Aires	B					-35.75	-60.85	4
AR	6508	STROEDER	Buenos Aires	B					-35.6167	-60.7667	1
AR	6508	EMILIO LAMARCA	Buenos Aires	B					-35.6167	-60.7667	1
AR	6509	DEL VALLE	Buenos Aires	B					-35.9	-60.7167	4
AR	6509	ESCUELA AGRICOLA SALESIANA	Buenos Aires	B					-35.9	-60.7167	3
AR	6511	HUETEL	Buenos Aires	B					-36	-60.85	3
AR	6511	HALE	Buenos Aires	B					-36	-60.85	4
AR	6513	GALO LLORENTE	Buenos Aires	B					-35.5	-61.1667	4
AR	6513	LA NIÑA	Buenos Aires	B					-35.4	-61.2	4
AR	6513	LA AURORA (LA NIÑA, PDO. 9 DE JULIO)	Buenos Aires	B					-35.45	-61.1833	3
AR	6513	COLONIA LAS YESCAS	Buenos Aires	B					-35.45	-61.1833	3
AR	6513	LA YESCA	Buenos Aires	B					-35.45	-61.1833	3
AR	6515	CARLOS MARIA NAON	Buenos Aires	B					-35.2333	-60.8333	4
AR	6515	EL TEJAR	Buenos Aires	B					-35.2167	-61.05	4
AR	6516	DENNEHY	Buenos Aires	B					-35.35	-60.7667	4
AR	6516	AMALIA	Buenos Aires	B					-35.4667	-61.0333	4
AR	6516	FRENCH	Buenos Aires	B					-35.5333	-61	4
AR	6516	BACACAY	Buenos Aires	B					-35.45	-60.9333	3
AR	6516	CAMBACERES (PDO. 9 DE JULIO)	Buenos Aires	B					-35.45	-60.9333	3
AR	6530	SAN JUAN DE NELSON	Buenos Aires	B					-35.6549	-61.4385	3
AR	6530	SANTO TOMAS	Buenos Aires	B					-35.6833	-61.5167	4
AR	6530	CARLOS CASARES	Buenos Aires	B					-35.6264	-61.3603	4
AR	6531	EL JABALI	Buenos Aires	B					-35.45	-61.35	4
AR	6531	MAURICIO HIRSCH	Buenos Aires	B					-35.5833	-61.5333	4
AR	6531	SMITH	Buenos Aires	B					-35.4875	-61.5917	4
AR	6531	ALGARROBO (COLONIA MAURICIO, PDO. C. CASARES)	Buenos Aires	B					-35.509	-61.4542	3
AR	6531	COLONIA LA ESPERANZA	Buenos Aires	B					-35.509	-61.4542	3
AR	6531	MOCTEZUMA	Buenos Aires	B					-35.4667	-61.4833	4
AR	6531	GOBERNADOR ARIAS	Buenos Aires	B					-35.5333	-61.3333	4
AR	6531	COLONIA MAURICIO	Buenos Aires	B					-35.5333	-61.4333	4
AR	6533	QUIROGA	Buenos Aires	B					-35.2814	-61.4192	4
AR	6533	CORONEL MARTINEZ DE HOZ	Buenos Aires	B					-35.3167	-61.6167	4
AR	6533	MARTINEZ DE HOZ	Buenos Aires	B					-35.3167	-61.6167	4
AR	6533	RAMON J. NEILD	Buenos Aires	B					-35.2167	-61.2333	4
AR	6533	ALFREDO DEMARCHI	Buenos Aires	B					-35.2828	-61.4715	3
AR	6533	LAS ROSAS	Buenos Aires	B					-35.2828	-61.4715	3
AR	6533	KILOMETRO 322 (APEADERO FCDFS.)	Buenos Aires	B					-35.2828	-61.4715	3
AR	6533	FACUNDO QUIROGA	Buenos Aires	B					-35.2828	-61.4715	3
AR	6533	REGINALDO J. NEILD	Buenos Aires	B					-35.2828	-61.4715	3
AR	6533	PUEBLO MARTINEZ DE HOZ	Buenos Aires	B					-35.2828	-61.4715	3
AR	6535	SANTA MARIA DE BELLOCQ	Buenos Aires	B					-35.8083	-61.3667	3
AR	6535	CENTENARIO	Buenos Aires	B					-35.8333	-61.4333	4
AR	6535	BELLOCQ	Buenos Aires	B					-35.9167	-61.5333	4
AR	6535	COLONIA SANTA MARIA	Buenos Aires	B					-35.8083	-61.3667	3
AR	6535	LA SOFIA	Buenos Aires	B					-35.7	-61.1667	4
AR	6535	CADRET	Buenos Aires	B					-35.7833	-61.3333	4
AR	6537	HORTENSIA	Buenos Aires	B					-35.9167	-61.2667	4
AR	6537	ORDOQUI	Buenos Aires	B					-35.9	-61.1667	4
AR	6537	EL CAMOATI	Buenos Aires	B					-35.9083	-61.2167	3
AR	6537	ESTANCIA SAN CLAUDIO	Buenos Aires	B					-35.9083	-61.2167	3
AR	6537	EL CARPINCHO	Buenos Aires	B					-35.9083	-61.2167	3
AR	6538	LA DORITA	Buenos Aires	B					-35.6	-61.25	4
AR	6538	SANTO TOMAS CHICO	Buenos Aires	B					-35.6	-61.25	3
AR	6550	BOLIVAR	Buenos Aires	B					-36.25	-61.1	4
AR	6550	MIRAMAR (BOLIVAR, PDO.BOLIVAR)	Buenos Aires	B					-36.25	-61.1	3
AR	6550	SANTA ISABEL (BOLIVAR, PDO.GRAL.ALVEAR)	Buenos Aires	B					-36.25	-61.1	3
AR	6550	LA PERLA	Buenos Aires	B					-36.25	-61.1	3
AR	6550	EL PORVENIR (BOLIVAR, PDO. BOLIVAR)	Buenos Aires	B					-36.25	-61.1	3
AR	6551	JUAN F. IBARRA	Buenos Aires	B					-36.35	-61.25	4
AR	6551	PIROVANO	Buenos Aires	B					-36.5	-61.5667	4
AR	6553	NUEVA ESPAÑA	Buenos Aires	B					-36.45	-61.4333	3
AR	6553	LA TORRECITA	Buenos Aires	B					-36.45	-61.4333	4
AR	6555	ANDANT	Buenos Aires	B					-36.5667	-62.1167	4
AR	6555	LA LARGA	Buenos Aires	B					-36.6833	-61.9333	4
AR	6555	LA ARMONIA	Buenos Aires	B					-36.6167	-61.9333	3
AR	6555	LOS COLONIALES	Buenos Aires	B					-36.6167	-61.9333	3
AR	6555	DAIREAUX	Buenos Aires	B					-36.6	-61.75	4
AR	6555	CORONEL MARCELINO FREYRE	Buenos Aires	B					-36.6167	-61.9333	3
AR	6555	ALFALAD	Buenos Aires	B					-36.6167	-61.9333	3
AR	6557	PAULA	Buenos Aires	B					-36.5167	-61.05	4
AR	6557	HERRERA VEGAS	Buenos Aires	B					-36.0833	-61.4167	4
AR	6557	MAPIS	Buenos Aires	B					-36.7833	-61.3	4
AR	6557	ARBOLEDAS	Buenos Aires	B					-36.8833	-61.4833	4
AR	6557	ITURREGUI	Buenos Aires	B					-36.8333	-61.1333	4
AR	6559	RECALDE	Buenos Aires	B					-36.65	-61.0833	4
AR	6561	ESPIGAS	Buenos Aires	B					-36.4167	-60.6667	4
AR	6561	BLANCAGRANDE	Buenos Aires	B					-36.4167	-60.6667	3
AR	6561	LA PROTEGIDA (ESPIGAS, PDO.OLAVARRIA)	Buenos Aires	B					-36.4167	-60.6667	3
AR	6561	SAN BERNARDO (PDO. TAPALQUE)	Buenos Aires	B					-36.4167	-60.6667	3
AR	6567	COLONIA INCHAUSTI	Buenos Aires	B					-36.4167	-60.6667	1
AR	6600	MERCEDES	Buenos Aires	B					-34.6544	-59.4344	4
AR	6600	MERCEDES ESTAFETA No.1	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	MERCEDES ESTAFETA No.4	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	MERCEDES SUCURSAL No.1	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	SAN JACINTO (PDO. MERCEDES)	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	SEMINARIO PIO XII	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	BARRIO DE LA CARCEL	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	BARRIO PAMPA CHICA	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	BARRIO POZZI Y PIN	Buenos Aires	B					-34.6544	-59.4344	3
AR	6600	MERCEDES ESTAFETA No.2	Buenos Aires	B					-34.6544	-59.4344	3
AR	6601	ALTAMIRA	Buenos Aires	B					-34.6667	-59.3667	4
AR	6601	COMAHUE OESTE	Buenos Aires	B					-34.6556	-59.3833	3
AR	6601	SAN ELADIO	Buenos Aires	B					-34.7667	-59.1833	4
AR	6601	LA VALEROSA (ESTACION FCGB)	Buenos Aires	B					-34.6556	-59.3833	3
AR	6601	ESPORA	Buenos Aires	B					-34.5333	-59.6	4
AR	6603	JUAN JOSE ALMEYRA	Buenos Aires	B					-34.9167	-59.5667	4
AR	6603	KILOMETRO 117 (APEADERO FCGB.)	Buenos Aires	B					-34.9167	-59.5667	3
AR	6604	LA VERDE (PDO.MERCEDES)	Buenos Aires	B					-34.7865	-59.3765	1
AR	6605	GONZALEZ RISOS	Buenos Aires	B					-34.8667	-59.2167	4
AR	6605	NAVARRO	Buenos Aires	B					-35.0167	-59.2667	4
AR	6605	KILOMETRO 116 (APEADERO FCGR.)	Buenos Aires	B					-34.9417	-59.2417	3
AR	6605	KILOMETRO 83	Buenos Aires	B					-34.9417	-59.2417	3
AR	6605	KILOMETRO 90 (APEADERO FCGB)	Buenos Aires	B					-34.9417	-59.2417	3
AR	6607	ESTEBAN DIAZ	Buenos Aires	B					-35.0417	-59.4583	3
AR	6607	LAS MARIANAS	Buenos Aires	B					-35.0667	-59.5167	4
AR	6607	ANASAGASTI	Buenos Aires	B					-35.0167	-59.4	4
AR	6608	AGOTE	Buenos Aires	B					-34.6333	-59.3667	4
AR	6608	OLIVERA	Buenos Aires	B					-34.6333	-59.25	4
AR	6608	MAUENL JOSE GRACIA	Buenos Aires	B					-34.6444	-59.3222	3
AR	6608	GOWLAND	Buenos Aires	B					-34.6667	-59.35	4
AR	6612	HARAS LA ELVIRA	Buenos Aires	B					-34.7474	-59.7611	3
AR	6612	SUIPACHA	Buenos Aires	B					-34.7781	-59.6889	4
AR	6612	ROMAN BAEZ	Buenos Aires	B					-34.7167	-59.8333	4
AR	6612	LA SARA (SUIPACHA, PDO. SUIPACHA)	Buenos Aires	B					-34.7474	-59.7611	3
AR	6612	CAPDEPONT	Buenos Aires	B					-34.7474	-59.7611	3
AR	6614	GOLDNEY	Buenos Aires	B					-34.6167	-59.3	4
AR	6614	RIVAS	Buenos Aires	B					-34.6167	-59.7667	4
AR	6614	FRANKLIN	Buenos Aires	B					-34.6	-59.6167	4
AR	6616	CASTILLA	Buenos Aires	B					-34.6	-59.9	4
AR	6616	LA CALIFORNA ARGENTINA	Buenos Aires	B					-34.6	-59.9	3
AR	6620	CHIVILCOY ESTAFETA No.4	Buenos Aires	B					-34.9083	-60.0306	3
AR	6620	PUENTE BATALLA	Buenos Aires	B					-34.9083	-60.0306	3
AR	6620	CHIVILCOY	Buenos Aires	B					-34.9083	-60.0306	4
AR	6620	BARRIO FLORENCIO VARELA	Buenos Aires	B					-34.9083	-60.0306	3
AR	6620	CHIVILCOY ESTAFETA No.1	Buenos Aires	B					-34.9083	-60.0306	3
AR	6620	CHIVILCOY ESTAFETA No.2	Buenos Aires	B					-34.9083	-60.0306	3
AR	6620	CHIVILCOY ESTAFETA No.3	Buenos Aires	B					-34.9083	-60.0306	3
AR	6620	CHIVILCOY ESTAFETA No.5	Buenos Aires	B					-34.9083	-60.0306	3
AR	6620	CHIVILCOY ESTAFETA No.7	Buenos Aires	B					-34.9083	-60.0306	3
AR	6621	ANDERSON	Buenos Aires	B					-35.2833	-60.2667	4
AR	6621	HENRY BELL	Buenos Aires	B					-35.0333	-59.9667	4
AR	6621	PRESIDENTE QUINTANA	Buenos Aires	B					-35.25	-60.1833	4
AR	6621	GOBERNADOR UGARTE	Buenos Aires	B					-35.1667	-60.0833	4
AR	6623	INDACOCHEA	Buenos Aires	B					-35.05	-60.0667	4
AR	6623	LA RICA	Buenos Aires	B					-34.9833	-59.8667	4
AR	6623	SAN SEBASTIAN	Buenos Aires	B					-34.95	-59.7167	4
AR	6625	CAÑADA LA RICA	Buenos Aires	B					-35.0072	-60.0531	1
AR	6627	RAMON BIAUS	Buenos Aires	B					-35.0667	-59.95	4
AR	6627	HARAS EL CARMEN	Buenos Aires	B					-35.0778	-59.8889	3
AR	6627	ACHUPALLAS	Buenos Aires	B					-35.1	-60.0667	4
AR	6627	LA VICTORIA (DESVIO)	Buenos Aires	B					-35.0778	-59.8889	3
AR	6627	MOLL	Buenos Aires	B					-35.0667	-59.65	4
AR	6627	GRISOLIA	Buenos Aires	B					-35.0778	-59.8889	3
AR	6628	LA CARLOTA	Buenos Aires	B					-34.8125	-60.2375	3
AR	6628	LA DORMILONA	Buenos Aires	B					-34.8125	-60.2375	3
AR	6628	EMILIO AYARZA	Buenos Aires	B					-34.75	-60.05	4
AR	6628	CORONEL SEGUI	Buenos Aires	B					-34.8667	-60.3833	4
AR	6628	CORONEL MOM	Buenos Aires	B					-34.8333	-60.3	4
